alreadyAppliedOn,linkedColumn,hotJob,toReApply,addedToJobCart,contestNo,jobId,column,draft,locationsColumns
False,0,False,False,False,16029636,1175774,"Engineer Structural 3,[""United States-California-Azusa""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029708,1175940,"Facilities Coordinator 1,[""United States-Virginia-Herndon""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030179,1176655,"Engineer Electrical 3,[""United States-California-Azusa""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030340,1176918,"Cyber Systems Engineer 3,[""United States-Florida-Orlando""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030375,1177120,"Software Config Analyst 2,[""United States-Virginia-Fairfax""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030058,1176486,"Cyber Information Assurance Analyst,[""United States-California-Monterey""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029933,1176363,"Joint Service Provider Tenable ACAS Specialist,[""United States-Virginia-Arlington""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029788,1176083,"Cyber Solutions BD Manager,[""United States-Maryland-Annapolis Junction""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030165,1176661,"Engineer Supplier MA 3 - Quality Field Engineering (Long Island, NY metro area),[""United States-New York-Bethpage""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029931,1176360,"Security information and Event Management SME,[""United States-Virginia-Arlington""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030329,1176927,"Admin Functional Support 4,[""United States-Maryland-Annapolis Junction""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030381,1177162,"Deployed Avionics Technician 2,[""Multiple Locations""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030210,1176745,"SCA Machinery Maintenance Mechanic,[""United States-Illinois-Rolling Meadows""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029259,1175380,"Electronics Engineer 2/3,[""United States-Maryland-Linthicum""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030379,1177160,"SCA CSA II  Risk Management Framework Computer Systems Analyst,[""United States-Kansas-Fort Riley""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030298,1176922,"Database Engineer  4,[""United States-Virginia-Herndon""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030190,1176703,"Graphic Artist 3,[""United States-California-Palmdale""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029785,1176066,"Supply Chain Engineer 4,[""United States-Maryland-Baltimore""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030187,1176702,"Supervisor Logistics 1,[""United States-California-Edwards AFB""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029783,1176042,"Supply Chain Engineer 3,[""United States-Maryland-Baltimore""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030156,1176631,"Professional Tech Non-exempt (casual, on-call)-Project Management 5,[""United States-Oklahoma-Oklahoma City""],Dec 19, 2016",False,[1]
False,0,True,False,False,16030288,1176940,"Development Manager,[""United States-Virginia-McLean""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029130,1175092,"Test Engineer 2,[""United States-Maryland-Landover""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030252,1176782,"Cyber Systems Engineer 3/4,[""United States-Florida-Tampa""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029924,1176236,"Joint Service Provider - Investigative Search Lead,[""United States-Virginia-Arlington""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029922,1176324,"Joint Service Provider Malware Analyst,[""United States-Virginia-Arlington""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029920,1176322,"Joint Service Provider Cyber Security Analyst,[""United States-Virginia-Arlington""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029919,1176320,"JSP ADP Infrastructure Engineer,[""United States-Virginia-Arlington""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029927,1176239,"Joint Service Provider Network Defense Watch Officer - Network Administration,[""United States-Virginia-Arlington""],Dec 19, 2016",False,[1]
False,0,False,False,False,16029929,1176340,"Joint Service Provider Senior Fusion Analyst,[""United States-Virginia-Arlington""],Dec 19, 2016",False,[1]
False,0,False,False,False,16030300,1176885,"NCC, Next Generation Account Manager - TS/SCI w/poly required.,[""United States-Maryland-Annapolis Junction""],Dec 17, 2016",False,[1]
False,0,False,False,False,16017170,1157829,"System Survivability - Engineer Systems 4 - Tinker AFB,[""United States-Oklahoma-Tinker AFB""],Dec 17, 2016",False,[1]
False,0,False,False,False,16030343,1176961,"Org Effectiveness Rep 4,[""Multiple Locations""],Dec 16, 2016",False,[1]
False,0,False,False,False,16029963,1176372,"Mgr Electronics Engineering 2,[""United States-California-Redondo Beach""],Dec 16, 2016",False,[1]
False,0,False,False,False,16029662,1175902,"Telecom VoIP Engineer,[""United States-North Carolina-Raleigh""],Dec 16, 2016",False,[1]
False,0,False,False,False,16030209,1176708,"Oracle  Database Engineer,[""United States-Virginia-Chester""],Dec 16, 2016",False,[1]
False,0,False,False,False,16027141,1171794,"Software Development Analyst 2,[""Multiple Locations""],Dec 16, 2016",False,[1]
False,0,False,False,False,16029712,1175920,"Avionics Technician 3,[""United States""],Dec 16, 2016",False,[1]
False,0,False,False,False,16030232,1176729,"Network Engineer 2 - TS/SCI clearance with polygraph and SSBI (updated within the last 4 years),[""Multiple Locations""],Dec 16, 2016",False,[1]
False,0,False,False,False,16027433,1172343,"Manager 2 - Program Planning and Scheduling,[""United States-California-Sunnyvale""],Dec 16, 2016",False,[1]
False,0,False,False,False,16030217,1176746,"ARAT Simulations and Test Engineer,[""United States-Maryland-Aberdeen""],Dec 16, 2016",False,[1]
False,0,False,False,False,16030287,1176882,"Engineer Electrical TM/Power - Sounding Rockets,[""United States-New Mexico-White Sands""],Dec 16, 2016",False,[1]
False,0,False,False,False,16030240,1176774,"Computer Systems Analyst 2,[""United States-Maryland-Woodlawn""],Dec 16, 2016",False,[1]
False,0,False,False,False,16029663,1175846,"Networking Specialist (Voice),[""United States-North Carolina-Raleigh""],Dec 16, 2016",False,[1]
False,0,False,False,False,16027501,1172420,"Mgr Engineering 2 - Test Design Engineering,[""United States-Maryland-Baltimore""],Dec 16, 2016",False,[1]
False,0,True,False,False,16027491,1172337,"Engineering Manager 2,[""United States-Maryland-Baltimore""],Dec 16, 2016",False,[1]
False,0,False,False,False,16029279,1175385,"Software Engineer 3/4 - TS/SCI,[""United States-Virginia-Chantilly""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029278,1175368,"Software Engineer 2/3 - TS/SCI,[""United States-Virginia-Chantilly""],Dec 15, 2016",False,[1]
False,0,True,False,False,16027914,1173102,"Engineer Tool 3,[""United States-California-Palmdale""],Dec 15, 2016",False,[1]
False,0,False,False,False,16015931,1156186,"Process Improvement Analyst 4,[""United States-Texas-Irving""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029021,1174889,"Material Planning Control Analyst 1,[""United States-Illinois-Rolling Meadows""],Dec 15, 2016",False,[1]
False,0,False,False,False,16020706,1162780,"Mgr Product Support 2,[""United States-Louisiana-Lake Charles""],Dec 15, 2016",False,[1]
False,0,False,False,False,16021636,1164083,"Systems Engineer 3,[""United States-New York-Buffalo""],Dec 15, 2016",False,[1]
False,0,False,False,False,16030005,1176433,"Engineer Material Process 3 - High-Temperature Materials (Active SECRET clearance required),[""United States-California-El Segundo""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029904,1176275,"Engineer Systems 4 (Program Management),[""United States-California-Sunnyvale""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029907,1176232,"Engineer Systems 3 (Program Management),[""United States-California-Sunnyvale""],Dec 15, 2016",False,[1]
False,0,False,False,False,16030018,1176463,"CENTCOM C2BMC Liaison Officer (LNO) (16-232),[""Multiple Locations""],Dec 15, 2016",False,[1]
False,0,True,False,False,16028223,1173539,"Leadership Development Specialist 4,[""United States-Virginia-Falls Church""],Dec 15, 2016",False,[1]
False,0,False,False,False,16030127,1176627,"Systems Planner 2/3,[""United States-Virginia-Fairfax""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029270,1175364,"Engineer Software 4,[""United States-California-Redondo Beach""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029301,1175408,"Engineer Software 3 - Collection Specialist (Secret Clearance),[""United States-Virginia-Fairfax""],Dec 15, 2016",False,[1]
False,0,False,False,False,16030096,1176591,"Manager, Goverment Property 1,[""United States-Utah-Salt Lake City""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029831,1176106,"Cyber Systems Engineer 5,[""United States-California-Redondo Beach""],Dec 15, 2016",False,[1]
False,0,False,False,False,16025906,1169909,"Support Equipment Engineering Design Manager,[""United States-Florida-Melbourne""],Dec 15, 2016",False,[1]
False,0,False,False,False,16018642,1159956,"Engineer Electrical 3- Hunter,[""United States-Arizona-Sierra Vista""],Dec 15, 2016",False,[1]
False,0,False,False,False,16030171,1176637,"Engineer Systems 4,[""United States-California-San Diego""],Dec 15, 2016",False,[1]
False,0,False,False,False,16030215,1176747,"Systems Engineer 3 (Test),[""United States-California-San Diego""],Dec 15, 2016",False,[1]
False,0,False,False,False,16030219,1176713,"Computer Systems Analyst 3,[""United States-Texas-Austin""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029031,1174941,"Software Engineer 3/4 - TS/SCI,[""United States-Ohio-Dayton""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029921,1176235,"Joint Service Provider End Point Security - HBSS Specialist,[""United States-Virginia-Arlington""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029867,1176262,"Data Management/Configuration Analyst 2,[""United States-Maryland-Linthicum""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029824,1176103,"Mgr Business Development 3,[""United States-Alabama-Huntsville""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029852,1176160,"Systems Engineer 3/4,[""United States-California-Woodland Hills""],Dec 15, 2016",False,[1]
False,0,False,False,False,16030164,1176634,"Engineer Field 2/3 - Guam,[""Multiple Locations""],Dec 15, 2016",False,[1]
False,0,False,False,False,16019400,1160995,"Computer Systems Analyst 4,[""United States-California-Palmdale""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029971,1176406,"Systems Engineer 3/4,[""United States-Alabama-Huntsville""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029108,1175087,"Mgr Proposals 2,[""United States-Illinois-Rolling Meadows""],Dec 15, 2016",False,[1]
False,0,False,False,False,16030206,1176743,"Industrial Security Analyst 2,[""United States-Oklahoma-Oklahoma City""],Dec 15, 2016",False,[1]
False,0,False,False,False,16029606,1175736,"Technical Editor and Writer,[""United States-Minnesota-Eagan""],Dec 15, 2016",False,[1]
False,0,False,False,False,16030204,1176742,"Business Applications Programmer 3,[""United States-California-Redondo Beach""],Dec 15, 2016",False,[1]
False,0,True,False,False,16029940,1176343,"Cyber Security Engineer 3/4,[""United States-West Virginia-Fairmont""],Dec 15, 2016",False,[1]
False,0,False,False,False,16027478,1172331,"Manager Business Development 3,[""United States-Virginia-Herndon""],Dec 15, 2016",False,[1]
False,0,False,False,False,16016341,1156796,"Computer Systems Security Analyst 2,[""Multiple Locations""],Dec 15, 2016",False,[1]
False,0,False,False,False,16016346,1156812,"Computer System Security Analyst 3,[""Multiple Locations""],Dec 15, 2016",False,[1]
False,0,False,False,False,16030050,1176501,"Engineer Supplier MA 3 - Quality Field Engineering (Chicago metro area),[""United States-Illinois-Chicago""],Dec 15, 2016",False,[1]
False,0,False,False,False,16030168,1176651,"Operations Program Engineering Manager 2,[""United States-Illinois-Rolling Meadows""],Dec 15, 2016",False,[1]
False,0,False,False,False,16027355,1172224,"Proposal Analyst 4,[""United States-California-Palmdale""],Dec 14, 2016",False,[1]
False,0,False,False,False,16026532,1170790,"Proposal Analyst 2,[""United States-California-Palmdale""],Dec 14, 2016",False,[1]
False,0,False,False,False,16026529,1170789,"Proposal Analyst 3,[""United States-California-Palmdale""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030092,1176589,"Production Inspector,[""United States-Illinois-Rolling Meadows""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029892,1176269,"Systems Administrator 3,[""United States-California-San Diego""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030006,1176413,"Intelligence Support (MASINT & GEOINT),[""United States-Ohio-Dayton""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029490,1175700,"Manager - University Relations and Recruiting/Intern Manager 2,[""United States-Virginia-Herndon""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029179,1175111,"Contract Administrator 4,[""United States-California-Woodland Hills""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030090,1176588,"Manager of Network Engineering,[""United States-Virginia-Fairfax""],Dec 14, 2016",False,[1]
False,0,True,False,False,16013159,1152426,"Performance Test Engineer,[""United States-Maryland-Lanham""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029902,1176291,"Customer Service Analyst 4,[""United States-Maryland-Woodlawn""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030059,1176488,"Software Engineer 2,[""United States-California-San Diego""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030118,1176626,"Business Process Analyst – Engineer 3/4,[""United States-Virginia-Arlington""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030116,1176606,"Business Process Analyst 2/3,[""United States-Virginia-Arlington""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030098,1176566,"Software Engineer III-13910,[""United States-Colorado-Schriever AFB""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030114,1176596,"Software Config Analyst 2,[""United States-Virginia-King George""],Dec 14, 2016",False,[1]
False,0,False,False,False,16030084,1176582,"Security Coordinator 1,[""United States-Oklahoma-Tinker AFB""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029317,1175355,"Security Coordinator 2,[""United States-California-Redondo Beach""],Dec 14, 2016",False,[1]
False,0,False,False,False,16029421,1175511,"Industrial Security Analyst 3,[""United States-Maryland-Linthicum""],Dec 14, 2016",False,[1]
False,0,False,False,False,16028630,1174198,"Engineer Research Developmnt 4,[""United States-Nebraska-Offutt AFB""],Dec 14, 2016",False,[1]
False,0,False,False,False,16020113,1161898,"Engineer Systems 3,[""United States-Alabama-Huntsville""],Dec 14, 2016",False,[1]
False,0,False,False,False,16020115,1161976,"Engineer Systems 2,[""United States-Alabama-Huntsville""],Dec 14, 2016",False,[1]
False,0,False,False,False,16028360,1173657,"LCS Class Mission Module Maintenance Technician 2,[""United States-California-San Diego""],Dec 14, 2016",False,[1]
